timestamp,order_id,pack_date,ship_date,ship_method,number_of_items,box_size,defect_reported
2025-08-31 22:00:00,35a770ac-26fb-407c-a05b-f06b99712f99,2025-09-01 08:00:00,2025-09-01 20:00:00,usps,1,C,
2025-08-31 19:00:00,e927d496-b055-4819-bc2c-a72c2a40381b,2025-09-01 08:00:00,2025-09-01 22:00:00,ups,1,B,
2025-08-31 15:00:00,0bfa86d1-e4d8-4c39-8519-2a1ff1891b48,2025-09-01 09:00:00,2025-09-02 03:00:00,usps,2,B,
2025-08-31 16:00:00,1317d94e-c137-44e1-8288-212b3331fd3f,2025-09-01 09:00:00,2025-09-02 07:00:00,ups,4,A,
2025-09-01 01:00:00,57d72253-68ad-4a8e-bf98-a2756eb1a000,2025-09-01 10:00:00,2025-09-01 21:00:00,dhl,5,C,
2025-08-31 19:00:00,505e0cd5-6809-4edc-852a-98e42b076bb2,2025-09-01 10:00:00,2025-09-02 02:00:00,ups,1,A,
2025-08-31 23:00:00,20443c5e-109b-4130-8f96-b32df36735e7,2025-09-01 10:00:00,2025-09-01 19:00:00,usps,1,A,
2025-09-01 01:00:00,b9e0a09d-f703-440f-890f-a696ff3e2e8c,2025-09-01 10:00:00,2025-09-02 06:00:00,usps,2,A,
2025-09-01 02:00:00,fdd1b346-d24d-49f1-8982-e4e08b01a403,2025-09-01 10:00:00,2025-09-01 22:00:00,ups,5,A,
2025-08-31 14:00:00,8aeebbb4-dc35-42ad-857e-a2f40b1b57f5,2025-09-01 10:00:00,2025-09-02 07:00:00,usps,4,B,
2025-08-31 13:00:00,6dcb94e6-2c56-47d9-b00a-a975f1d63050,2025-09-01 11:00:00,2025-09-01 22:00:00,fedex,3,A,
2025-08-31 16:00:00,1e1210e3-37d8-4b3e-8b23-a0103705dc54,2025-09-01 11:00:00,2025-09-01 18:00:00,dhl,5,A,
2025-09-01 05:00:00,b3db7e66-f22f-4086-b17c-f7f3bfa5ce1e,2025-09-01 12:00:00,2025-09-01 19:00:00,usps,1,C,
2025-09-01 10:00:00,36d37446-00b7-410c-a059-f8d6f630ce66,2025-09-01 12:00:00,2025-09-01 22:00:00,usps,3,A,
2025-08-31 19:00:00,6953d515-1ef5-4629-bbf5-30d9413d8739,2025-09-01 12:00:00,2025-09-01 23:00:00,fedex,5,B,
2025-09-01 02:00:00,53868f5b-ed8a-4bf7-a10e-4babaf6d2840,2025-09-01 12:00:00,2025-09-02 03:00:00,dhl,2,B,
2025-09-01 01:00:00,1feef174-4071-44f0-b9ca-eff629e140fb,2025-09-01 12:00:00,2025-09-02 01:00:00,usps,5,A,
2025-08-31 15:00:00,42710121-d54d-4d8b-ab82-89e46c3c4810,2025-09-01 12:00:00,2025-09-01 21:00:00,ups,3,C,
2025-09-01 04:00:00,a7195d4b-376c-4510-9a44-4a12c0f14e0a,2025-09-01 13:00:00,2025-09-02 05:00:00,usps,5,A,
2025-08-31 20:00:00,625c48a4-03af-480e-b8e3-31b917d7f707,2025-09-01 13:00:00,2025-09-02 09:00:00,usps,4,C,
2025-09-01 11:00:00,a4cea67c-4870-4848-8c62-217b1f06b7ca,2025-09-01 13:00:00,2025-09-02 08:00:00,fedex,4,B,
2025-09-01 04:00:00,44baf325-6817-43c4-98b8-e5b5a5560e85,2025-09-01 13:00:00,2025-09-01 21:00:00,ups,4,A,
2025-08-31 17:00:00,a87787e9-9f43-48fd-8fd9-ccf2fc9b2590,2025-09-01 13:00:00,2025-09-02 09:00:00,dhl,1,B,missing items
2025-08-31 18:00:00,e8588365-a92e-45df-abde-0e8f235a3df7,2025-09-01 14:00:00,2025-09-02 04:00:00,dhl,1,C,
2025-09-01 03:00:00,e4fa5367-f572-42d1-82e2-b89419854c53,2025-09-01 14:00:00,2025-09-02 05:00:00,ups,4,B,
2025-09-01 01:00:00,bd796f02-721f-4ab7-8a95-9ad961d6e1d3,2025-09-01 14:00:00,2025-09-02 04:00:00,fedex,3,B,
2025-09-01 12:00:00,c16c548f-8d01-48ef-b2d2-1da604e23512,2025-09-01 14:00:00,2025-09-02 01:00:00,usps,3,C,
2025-08-31 22:00:00,233153ed-1dbf-4ec6-818d-e2f1455e9bc0,2025-09-01 14:00:00,2025-09-02 05:00:00,usps,3,A,
2025-09-01 04:00:00,c8ed603c-86f5-47dc-83c0-e06566cd3fed,2025-09-01 15:00:00,2025-09-02 02:00:00,usps,3,B,
2025-09-01 03:00:00,94d886de-0faa-4c4f-90d8-b0df37162120,2025-09-01 15:00:00,2025-09-02 07:00:00,ups,2,A,
2025-09-01 05:00:00,a1eacd8b-ee9f-4f9c-bbf2-70d72cf11727,2025-09-01 15:00:00,2025-09-02 06:00:00,ups,5,C,
2025-09-01 01:00:00,6c32e30b-7f24-4098-a4b8-87122607a412,2025-09-01 15:00:00,2025-09-02 03:00:00,fedex,5,A,
2025-08-31 21:00:00,d45c8064-2338-462a-b1bd-244944ef62d3,2025-09-01 15:00:00,2025-09-02 13:00:00,fedex,1,A,
2025-09-01 15:00:00,19bd6d76-00c3-4402-a776-8cb11ff84e77,2025-09-01 16:00:00,2025-09-02 00:00:00,usps,4,B,
2025-09-01 14:00:00,8db838d5-3060-48db-918e-308cf73e05a0,2025-09-01 16:00:00,2025-09-02 06:00:00,ups,3,C,
2025-09-01 02:00:00,e69f3eaf-b526-441f-87d3-e51cbd15d0a8,2025-09-01 16:00:00,2025-09-01 22:00:00,ups,3,A,
2025-09-01 06:00:00,dd75a02f-a286-4b6e-8822-517e0a67e7b9,2025-09-01 16:00:00,2025-09-02 09:00:00,usps,1,A,
2025-09-02 07:00:00,6dfa5201-3b33-4625-bae0-ba021248bcf7,2025-09-02 08:00:00,2025-09-02 22:00:00,fedex,4,B,
2025-09-01 22:00:00,c249727f-b20d-41f2-bff6-8f76f5c534ca,2025-09-02 08:00:00,2025-09-03 07:00:00,usps,5,B,
2025-09-02 01:00:00,d8b4a040-ce6b-4b53-8f18-b5791bd56538,2025-09-02 08:00:00,2025-09-02 16:00:00,usps,5,C,
2025-09-01 17:00:00,90ef897c-1ce6-4309-b2c4-f0e9b085fe12,2025-09-02 08:00:00,2025-09-02 15:00:00,ups,5,B,
2025-09-01 15:00:00,62580def-d716-4ae9-b738-150e2e932b32,2025-09-02 09:00:00,2025-09-03 01:00:00,usps,2,A,
2025-09-01 11:00:00,7e453b65-f835-41ef-9df9-1f9257e67876,2025-09-02 10:00:00,2025-09-02 18:00:00,fedex,2,A,
2025-09-01 19:00:00,526c3898-d9fd-43f3-bee6-192136241274,2025-09-02 11:00:00,2025-09-03 00:00:00,usps,1,B,
2025-09-01 19:00:00,d5dbae0e-ac2f-4f56-9ced-40773a12e3cc,2025-09-02 11:00:00,2025-09-03 02:00:00,dhl,1,A,
2025-09-01 21:00:00,99e40316-b490-430e-b662-8c6c96d4908f,2025-09-02 11:00:00,2025-09-02 18:00:00,fedex,1,B,
2025-09-02 09:00:00,c5811983-8d60-4862-9a46-b5e2aefe7ffd,2025-09-02 11:00:00,2025-09-02 21:00:00,usps,3,C,
2025-09-01 23:00:00,32c79fcb-72b1-41d3-a4d8-0a3707c47d2e,2025-09-02 11:00:00,2025-09-03 09:00:00,fedex,4,B,
2025-09-01 23:00:00,8d50fbee-75dd-4e8a-8331-e6694a1dd520,2025-09-02 11:00:00,2025-09-03 04:00:00,ups,4,A,
2025-09-01 17:00:00,e3584ff7-ae38-43c4-bb98-d229cf384fea,2025-09-02 11:00:00,2025-09-02 20:00:00,ups,2,B,
2025-09-02 10:00:00,44b7e541-32f8-4e8c-8315-54aefd7671e2,2025-09-02 12:00:00,2025-09-03 09:00:00,ups,4,C,
2025-09-02 03:00:00,0ab521e9-4b53-4f88-9fcd-e1284697192f,2025-09-02 12:00:00,2025-09-02 22:00:00,ups,4,C,
2025-09-02 05:00:00,518be7ce-9c49-4a0a-9e73-83b84ae740c2,2025-09-02 12:00:00,2025-09-03 03:00:00,fedex,1,B,
2025-09-01 22:00:00,6fd2bcfa-bf7e-4c27-a544-24b1c9a555f3,2025-09-02 12:00:00,2025-09-02 18:00:00,dhl,3,A,
2025-09-01 16:00:00,dd33dff5-71db-411e-a261-a26edb5e6f6e,2025-09-02 12:00:00,2025-09-03 02:00:00,ups,2,B,
2025-09-02 06:00:00,227323a1-5248-4fd6-953d-41de08001689,2025-09-02 12:00:00,2025-09-02 20:00:00,usps,5,C,wrong items
2025-09-02 12:00:00,30102129-a7e1-4d2f-ac44-4503cb7e20af,2025-09-02 13:00:00,2025-09-03 08:00:00,usps,1,B,
2025-09-01 20:00:00,1cd392be-b3d5-4be8-bfde-a132bed7875c,2025-09-02 13:00:00,2025-09-03 05:00:00,ups,4,A,
2025-09-01 16:00:00,39511a6d-7c54-4014-b7bc-f22d76cb3215,2025-09-02 14:00:00,2025-09-03 11:00:00,fedex,2,A,
2025-09-02 00:00:00,3413fcc1-4687-4340-90e2-ac669cbea982,2025-09-02 14:00:00,2025-09-03 13:00:00,fedex,4,C,
2025-09-02 10:00:00,ce146858-efe4-4c96-b74b-0a12690a7e8b,2025-09-02 15:00:00,2025-09-03 00:00:00,ups,5,B,
2025-09-01 17:00:00,47440114-ebe5-4bf0-b75b-b7a32948f5a9,2025-09-02 15:00:00,2025-09-03 10:00:00,dhl,4,B,
2025-09-02 07:00:00,d1533c0f-0922-4dc9-a1b1-d6e36a31480b,2025-09-02 15:00:00,2025-09-03 03:00:00,fedex,4,B,
2025-09-02 09:00:00,328b35de-4566-4028-8fe8-34de8fe4f445,2025-09-02 15:00:00,2025-09-03 13:00:00,fedex,2,A,
2025-09-01 22:00:00,53b9f5d4-2855-4e7b-95fc-c1167a052435,2025-09-02 15:00:00,2025-09-03 05:00:00,ups,5,B,
2025-09-02 08:00:00,e195fe46-6d01-4159-916b-cf9da7e8b297,2025-09-02 15:00:00,2025-09-03 03:00:00,usps,5,C,
2025-09-01 19:00:00,eda1f1b2-d1d9-4b45-89f8-7101e4d5a6b6,2025-09-02 15:00:00,2025-09-03 00:00:00,ups,4,A,
2025-09-02 08:00:00,5fce9d78-664f-48a9-8498-0dd7b015b731,2025-09-02 16:00:00,2025-09-03 02:00:00,ups,3,B,
2025-09-02 00:00:00,e8c8b376-13d4-4926-9498-890aa1294bc4,2025-09-02 16:00:00,2025-09-03 02:00:00,usps,5,C,
2025-09-01 23:00:00,b59174a4-95ea-4df9-b3d8-1e5ad9ea4a55,2025-09-02 16:00:00,2025-09-03 15:00:00,usps,4,C,
2025-09-02 05:00:00,4e15d0f3-743e-4439-a83c-1bd335eac94e,2025-09-02 16:00:00,2025-09-03 12:00:00,fedex,5,A,
2025-09-01 19:00:00,d1917174-db50-45ef-b22e-6e9137be54a9,2025-09-02 16:00:00,2025-09-03 00:00:00,usps,4,C,
2025-09-02 16:00:00,f0759273-e018-4665-a09c-d64af7ba5882,2025-09-03 08:00:00,2025-09-04 03:00:00,dhl,5,A,
2025-09-03 06:00:00,fd55bad2-a679-4ce0-bd6c-8161d0dd49ec,2025-09-03 08:00:00,2025-09-04 02:00:00,dhl,2,A,
2025-09-03 04:00:00,8265b3f9-5332-4678-a0c5-b9180316308d,2025-09-03 08:00:00,2025-09-03 15:00:00,fedex,5,C,
2025-09-03 03:00:00,05efea13-4145-4919-8ad3-c70afd976d6d,2025-09-03 08:00:00,2025-09-03 16:00:00,usps,3,A,
2025-09-02 23:00:00,569f2f6f-8c84-4349-87f5-277b9d48c748,2025-09-03 09:00:00,2025-09-04 08:00:00,dhl,3,B,
2025-09-02 11:00:00,11f8c96c-e323-4421-a760-995f1162b87c,2025-09-03 09:00:00,2025-09-04 07:00:00,fedex,3,C,
2025-09-03 02:00:00,98b7ec91-d990-4354-86a9-45aeab9cec65,2025-09-03 09:00:00,2025-09-04 04:00:00,usps,5,C,
2025-09-02 18:00:00,999a3d56-0c52-48bf-a302-c44b144b5e5b,2025-09-03 09:00:00,2025-09-04 03:00:00,usps,5,C,
2025-09-02 18:00:00,76a8739b-b7ac-42ec-ba7e-3ef70d9b5229,2025-09-03 09:00:00,2025-09-03 18:00:00,usps,5,C,
2025-09-02 17:00:00,f3732fec-1d7a-439a-9b61-d4a90ff1a256,2025-09-03 10:00:00,2025-09-03 17:00:00,usps,4,A,
2025-09-02 23:00:00,ed66350b-a59c-4a8d-b6e6-f28cb69b68a7,2025-09-03 10:00:00,2025-09-04 06:00:00,ups,4,C,
2025-09-02 18:00:00,8ec81898-9f8d-4604-9b9a-340f5c362ce7,2025-09-03 10:00:00,2025-09-04 06:00:00,usps,5,C,
2025-09-02 21:00:00,3c3b6ded-1129-4d7b-9d55-c8462be1455c,2025-09-03 10:00:00,2025-09-03 18:00:00,dhl,4,C,
2025-09-02 18:00:00,d3be5c49-8115-4adf-95b3-c46bd604ce95,2025-09-03 11:00:00,2025-09-03 23:00:00,ups,1,A,
2025-09-02 12:00:00,9a7657ee-a0a6-43b2-830f-d05d92bfaa98,2025-09-03 11:00:00,2025-09-04 06:00:00,ups,3,A,
2025-09-02 21:00:00,5e6bbb10-e4f9-4c41-93f1-3e24d59039ef,2025-09-03 11:00:00,2025-09-03 17:00:00,usps,1,B,
2025-09-03 04:00:00,f1f869b9-a2e4-48ad-acde-40c801701b14,2025-09-03 11:00:00,2025-09-04 02:00:00,fedex,1,A,
2025-09-03 03:00:00,7078eeaa-ec33-49de-b18f-d4075043805c,2025-09-03 11:00:00,2025-09-04 00:00:00,dhl,1,B,
2025-09-03 06:00:00,2f673f2b-69b9-4f2a-afef-ddf90ea97f2d,2025-09-03 11:00:00,2025-09-03 19:00:00,ups,4,B,
2025-09-02 20:00:00,3ad55322-aa4f-4e74-b34f-172a0471d9d8,2025-09-03 11:00:00,2025-09-04 05:00:00,ups,2,C,
2025-09-02 23:00:00,dc8394ec-8add-4099-89ad-ad99b4c9a1c8,2025-09-03 11:00:00,2025-09-04 09:00:00,dhl,4,A,
2025-09-03 05:00:00,5d28566f-b379-4b8a-9f76-a11551a53614,2025-09-03 12:00:00,2025-09-04 10:00:00,fedex,5,A,
2025-09-03 08:00:00,5591435e-710c-464c-810b-c20d1f0cffbc,2025-09-03 12:00:00,2025-09-04 04:00:00,ups,3,A,
2025-09-02 15:00:00,7c6d8ada-292b-4687-8cb6-5b70b07a8864,2025-09-03 13:00:00,2025-09-04 02:00:00,fedex,4,B,
2025-09-02 21:00:00,8b761f59-ae78-4969-9016-ce5515b91b80,2025-09-03 13:00:00,2025-09-04 04:00:00,fedex,3,B,
2025-09-02 22:00:00,aa6b055a-7cab-4181-bbc8-59d0d59ac0e9,2025-09-03 13:00:00,2025-09-03 22:00:00,ups,4,B,
2025-09-03 05:00:00,a253818d-8049-4338-9e0f-1b2be23bd584,2025-09-03 13:00:00,2025-09-03 21:00:00,dhl,3,A,
2025-09-02 19:00:00,26d12e5f-0564-4e0f-8a02-9f74bb061ef4,2025-09-03 13:00:00,2025-09-04 05:00:00,usps,4,C,
2025-09-02 23:00:00,9eb666cd-a033-4410-889a-33f19a262f35,2025-09-03 14:00:00,2025-09-04 00:00:00,usps,5,A,
2025-09-02 18:00:00,34dff385-1c8b-4d7a-85f9-d68dcb1b2ba9,2025-09-03 14:00:00,2025-09-04 04:00:00,fedex,5,B,
2025-09-02 18:00:00,f587b8e4-b5e0-4f80-bef1-d10c515a41ba,2025-09-03 14:00:00,2025-09-03 23:00:00,ups,5,C,missing items
2025-09-03 11:00:00,931a67df-cf2c-48a2-b81c-6651bd205a93,2025-09-03 15:00:00,2025-09-04 06:00:00,ups,4,A,
2025-09-03 07:00:00,f15cb439-fdbb-47a9-87ed-c4b45c2787ef,2025-09-03 15:00:00,2025-09-04 03:00:00,ups,2,C,
2025-09-02 21:00:00,078f86fc-3b52-4bfd-aa69-70b93b06e1bb,2025-09-03 15:00:00,2025-09-04 02:00:00,fedex,2,B,
2025-09-03 08:00:00,dd89dda9-1b13-4fe3-88e5-2705b94498ec,2025-09-03 15:00:00,2025-09-04 07:00:00,ups,5,A,
2025-09-02 20:00:00,3a2eaf70-52b8-46f7-95de-c13d38e609da,2025-09-03 15:00:00,2025-09-04 06:00:00,dhl,3,C,
2025-09-02 21:00:00,fd23e030-09c9-4d72-a96a-dbb7b98ce769,2025-09-03 16:00:00,2025-09-04 00:00:00,dhl,3,C,
2025-09-03 12:00:00,b871369f-5874-4f06-9a8e-0ba24adbf6f7,2025-09-03 16:00:00,2025-09-03 22:00:00,dhl,1,C,
2025-09-04 07:00:00,686f9073-d8ef-4f70-8aaa-e015c8abad0d,2025-09-04 08:00:00,2025-09-05 01:00:00,ups,3,C,
2025-09-03 20:00:00,78e5d557-9228-4950-806e-0a4ec316f7f0,2025-09-04 08:00:00,2025-09-04 23:00:00,dhl,1,B,
2025-09-04 05:00:00,437ecd21-5531-4cc6-9b86-4ae8e257cdb6,2025-09-04 08:00:00,2025-09-05 05:00:00,usps,3,C,
2025-09-04 02:00:00,4cdbe72b-eb3d-4325-9869-17be0cc3194c,2025-09-04 08:00:00,2025-09-05 03:00:00,dhl,3,B,
2025-09-03 15:00:00,64724f0c-1fc2-4e30-998b-1aa69577e46c,2025-09-04 08:00:00,2025-09-05 06:00:00,usps,3,B,
2025-09-03 10:00:00,3ea50f32-754a-4afb-948c-c59810dc96c3,2025-09-04 08:00:00,2025-09-05 00:00:00,dhl,1,B,
2025-09-03 15:00:00,d8d2f258-c7e8-458b-9e63-68ede4ef9b58,2025-09-04 09:00:00,2025-09-05 06:00:00,dhl,1,C,
2025-09-04 03:00:00,b637bed6-c3b3-4d32-a481-a6962d1ceec2,2025-09-04 09:00:00,2025-09-04 22:00:00,usps,5,A,
2025-09-04 00:00:00,fe8a14ea-90e5-47be-9232-309bf9a9926e,2025-09-04 09:00:00,2025-09-05 03:00:00,dhl,4,A,
2025-09-03 20:00:00,05955a2a-bf30-41af-a1f4-88f112984365,2025-09-04 09:00:00,2025-09-04 18:00:00,ups,3,B,
2025-09-03 14:00:00,b7ef6ec3-4802-4f35-9f20-ecf4a47a1284,2025-09-04 10:00:00,2025-09-05 01:00:00,dhl,3,B,
2025-09-03 11:00:00,4c87b02a-48d5-4063-aa3a-98751e1335cf,2025-09-04 10:00:00,2025-09-05 06:00:00,ups,5,C,
2025-09-03 17:00:00,5b10f079-bc52-471a-a041-a00004e8ac3c,2025-09-04 11:00:00,2025-09-04 21:00:00,ups,3,A,
2025-09-03 16:00:00,a6fae68b-db36-49a3-a96c-5202a2076159,2025-09-04 13:00:00,2025-09-04 19:00:00,fedex,1,B,
2025-09-03 15:00:00,973a824e-d19d-47ff-8ed3-8dbafe25c72c,2025-09-04 13:00:00,2025-09-05 05:00:00,fedex,2,B,
2025-09-03 15:00:00,d2c61c5c-f34d-4025-b08f-6ba560637519,2025-09-04 13:00:00,2025-09-04 23:00:00,dhl,4,C,
2025-09-03 14:00:00,3d979f20-0e03-4cd1-b369-1b670d656f3a,2025-09-04 13:00:00,2025-09-05 02:00:00,fedex,3,A,
2025-09-04 10:00:00,95d2071c-5c75-4978-bbff-493a1d71ee16,2025-09-04 13:00:00,2025-09-05 02:00:00,dhl,2,C,
2025-09-03 20:00:00,c98dd3f1-518d-479b-aca8-24877d1340b3,2025-09-04 14:00:00,2025-09-05 01:00:00,fedex,5,C,
2025-09-04 06:00:00,903e82c6-0c15-444e-9e6e-83e2334641a5,2025-09-04 14:00:00,2025-09-05 06:00:00,ups,5,A,
2025-09-03 19:00:00,af5d5f84-f752-404b-a79d-f496c459e4ea,2025-09-04 14:00:00,2025-09-05 11:00:00,fedex,4,B,
2025-09-03 15:00:00,4c6c16b4-08cd-45bd-a0fa-61a4ed78d7b4,2025-09-04 14:00:00,2025-09-05 00:00:00,fedex,4,C,
2025-09-03 16:00:00,6da56efd-06a4-423d-ac01-382fd861ebc3,2025-09-04 14:00:00,2025-09-05 10:00:00,fedex,4,C,
2025-09-03 19:00:00,a604e578-c808-4527-a610-c2b58db715f6,2025-09-04 15:00:00,2025-09-05 04:00:00,dhl,1,B,
2025-09-04 05:00:00,f2e8ef3d-11b8-4371-81ff-80355775e44d,2025-09-04 15:00:00,2025-09-05 12:00:00,dhl,3,A,
2025-09-04 13:00:00,48c40543-c4af-40b4-8eca-d537d74cd72f,2025-09-04 15:00:00,2025-09-05 02:00:00,ups,4,B,
2025-09-04 06:00:00,64dedf53-791c-47be-9d8d-e45782bd1159,2025-09-04 15:00:00,2025-09-04 23:00:00,usps,5,C,
2025-09-04 14:00:00,1d0c47ba-9e01-418e-b77e-e03bf38ad66b,2025-09-04 15:00:00,2025-09-05 00:00:00,dhl,3,C,
2025-09-04 14:00:00,85479c58-8bb3-4590-b83f-fb61884c085a,2025-09-04 15:00:00,2025-09-05 06:00:00,usps,2,C,
2025-09-03 21:00:00,b152bf6a-cd94-4d34-a01c-28ebd8786cfe,2025-09-04 15:00:00,2025-09-05 14:00:00,ups,3,B,wrong items
2025-09-03 18:00:00,3a836514-9c11-40e2-8e6f-6168e3a10327,2025-09-04 16:00:00,2025-09-05 09:00:00,ups,1,B,
2025-09-04 11:00:00,de37c60b-437c-4e4a-9bf8-44ca1d132a9f,2025-09-04 16:00:00,2025-09-05 06:00:00,ups,5,B,
2025-09-04 05:00:00,51399d89-9df0-4761-a31c-b6ede94a5f1e,2025-09-04 16:00:00,2025-09-05 13:00:00,usps,2,A,
2025-09-04 05:00:00,e1b623e3-135a-4f99-8a48-826289fe91fa,2025-09-04 16:00:00,2025-09-04 23:00:00,fedex,3,C,
2025-09-04 05:00:00,2f845e32-c4fa-4287-9090-bc7c370b91d8,2025-09-04 16:00:00,2025-09-05 08:00:00,fedex,2,C,missing items
2025-09-04 15:00:00,f8e6dbf6-a8a7-4478-920f-71ddfdcab7fa,2025-09-04 16:00:00,2025-09-04 23:00:00,usps,2,C,
2025-09-04 19:00:00,4c902d3f-53fc-4f7f-acac-7947ed5a3b26,2025-09-05 08:00:00,2025-09-05 18:00:00,ups,1,A,
2025-09-05 04:00:00,d5ecbbc7-ba46-4f01-9473-161eafd0cadc,2025-09-05 08:00:00,2025-09-06 07:00:00,fedex,5,A,
2025-09-04 20:00:00,a7e0aa86-4bd5-47b3-a91c-6353845ec33d,2025-09-05 08:00:00,2025-09-06 00:00:00,dhl,3,C,
2025-09-05 00:00:00,8d6da180-4381-4417-9b33-f144533f7654,2025-09-05 08:00:00,2025-09-06 00:00:00,dhl,2,A,
2025-09-04 11:00:00,733b9dd4-3de5-4214-b693-87f600fa0cc8,2025-09-05 08:00:00,2025-09-05 21:00:00,usps,5,B,
2025-09-05 00:00:00,375914ec-294d-4928-a597-cb31f6ef9403,2025-09-05 09:00:00,2025-09-06 08:00:00,fedex,4,A,
2025-09-04 12:00:00,897ec586-9ecb-47d5-8b14-90ee4f518c8f,2025-09-05 09:00:00,2025-09-05 18:00:00,dhl,3,A,
2025-09-05 04:00:00,041c9a07-65b1-4380-a74c-8628fbef802e,2025-09-05 09:00:00,2025-09-05 21:00:00,ups,2,B,
2025-09-05 04:00:00,57c4ad29-432a-4c4a-b699-c5b3e6f5437e,2025-09-05 10:00:00,2025-09-06 06:00:00,usps,4,B,
2025-09-04 15:00:00,5f1928b6-5ba5-4bcd-8701-aaa1f250f37a,2025-09-05 10:00:00,2025-09-05 18:00:00,dhl,1,A,
2025-09-05 00:00:00,64b252f9-53d7-4301-9755-1522e0226885,2025-09-05 10:00:00,2025-09-06 07:00:00,usps,2,A,
2025-09-04 16:00:00,015da1d2-c725-4ca2-8f44-9df3b6044eb3,2025-09-05 11:00:00,2025-09-06 00:00:00,fedex,3,C,
2025-09-05 03:00:00,84537431-513d-4d5c-b287-57d5a8931cda,2025-09-05 11:00:00,2025-09-06 01:00:00,ups,3,B,
2025-09-04 23:00:00,76169adf-1e6f-4a48-82b6-b8f4509457e5,2025-09-05 11:00:00,2025-09-06 08:00:00,ups,3,A,
2025-09-04 13:00:00,61851e93-8855-433a-8c45-ddc582feb51f,2025-09-05 12:00:00,2025-09-06 11:00:00,ups,5,A,
2025-09-04 20:00:00,df623a03-ba80-4888-b7c5-d81ebd81aa50,2025-09-05 12:00:00,2025-09-06 08:00:00,fedex,3,B,
2025-09-04 15:00:00,db1978ac-7337-4c52-aefa-83af883b6c35,2025-09-05 12:00:00,2025-09-06 05:00:00,usps,4,A,
2025-09-05 05:00:00,57448fc3-44d7-4e1c-b590-e26c44b19309,2025-09-05 12:00:00,2025-09-06 05:00:00,ups,1,A,
2025-09-04 17:00:00,cff44ca8-c652-4770-ba35-fc78da0ec2dc,2025-09-05 12:00:00,2025-09-05 21:00:00,fedex,2,B,
2025-09-05 09:00:00,742719b8-afe0-4d81-9a9c-d40630cfa005,2025-09-05 12:00:00,2025-09-06 11:00:00,ups,1,B,
2025-09-05 12:00:00,2d448565-6e9b-4b57-a427-8d61f711916d,2025-09-05 13:00:00,2025-09-05 19:00:00,dhl,2,C,
2025-09-05 04:00:00,121fdecd-7caf-4cd8-b2e6-01058c23dfec,2025-09-05 13:00:00,2025-09-05 21:00:00,usps,1,C,
2025-09-05 10:00:00,f933ade6-e0fe-4972-83bb-c73feadc569f,2025-09-05 13:00:00,2025-09-06 07:00:00,usps,3,B,
2025-09-04 19:00:00,86eb881f-32b4-4641-b7ad-88452c8b4a3b,2025-09-05 13:00:00,2025-09-06 03:00:00,usps,3,A,
2025-09-05 11:00:00,fb77f171-9157-4cbc-a520-c9502b8bca0b,2025-09-05 13:00:00,2025-09-05 22:00:00,dhl,5,C,
2025-09-04 20:00:00,35244f30-d42d-4c82-a20a-f641871e8c1c,2025-09-05 13:00:00,2025-09-06 11:00:00,usps,2,C,
2025-09-04 23:00:00,90ade1bd-0499-4f63-b487-0268f692518b,2025-09-05 14:00:00,2025-09-05 23:00:00,dhl,1,A,
2025-09-05 06:00:00,0bef25fc-b724-467c-85f1-8f18724c6e6d,2025-09-05 14:00:00,2025-09-06 06:00:00,dhl,2,C,
2025-09-05 05:00:00,d1db5839-cd8b-406e-9ab6-85c1e4a184a0,2025-09-05 15:00:00,2025-09-06 04:00:00,dhl,2,B,
2025-09-04 18:00:00,05116956-af52-43d1-8a51-874b0af06544,2025-09-05 15:00:00,2025-09-05 22:00:00,ups,4,C,
2025-09-05 13:00:00,215330d0-5d56-4430-83ce-ca92aa8f0dd5,2025-09-05 15:00:00,2025-09-06 07:00:00,ups,2,C,
2025-09-05 07:00:00,e2a8470c-058e-464e-97e3-033618ac701b,2025-09-05 16:00:00,2025-09-06 01:00:00,usps,4,C,
2025-09-05 00:00:00,e334ec8a-dec7-4b7a-9753-fa775a129672,2025-09-05 16:00:00,2025-09-06 11:00:00,ups,3,B,
2025-09-05 04:00:00,b2cdfbfd-15e1-446d-82dd-b3dd515679d0,2025-09-05 16:00:00,2025-09-06 00:00:00,dhl,1,A,
2025-09-04 21:00:00,2ad3a8da-aa9a-44b1-9962-c00dcde76543,2025-09-05 16:00:00,2025-09-06 08:00:00,dhl,5,A,
2025-09-05 15:00:00,9fc7aa8a-5cf7-40e6-9008-1db6e7671159,2025-09-05 16:00:00,2025-09-05 22:00:00,dhl,5,C,
2025-09-05 08:00:00,26c9c25b-c44c-4b47-8ff5-e6e9088d6ab1,2025-09-05 16:00:00,2025-09-06 03:00:00,usps,1,A,
2025-09-05 05:00:00,883a3b22-f1c8-418f-8fc1-0875daa9306a,2025-09-05 16:00:00,2025-09-06 15:00:00,usps,3,B,
2025-09-05 10:00:00,f54a4d9f-aaf8-4a3c-8845-b81fe94ff55a,2025-09-05 16:00:00,2025-09-06 03:00:00,fedex,4,B,
2025-09-06 02:00:00,7803c0eb-8bc1-4c1a-9578-c70aae921a06,2025-09-06 08:00:00,2025-09-07 00:00:00,fedex,4,A,
2025-09-05 19:00:00,71044334-4c2d-45ea-bdc9-13245ffc474a,2025-09-06 08:00:00,2025-09-07 00:00:00,fedex,3,A,
