timestamp,order_id,pack_date,ship_date,ship_method,number_of_items,box_size,defect_reported
2025-06-30 14:00:00,7999e16d-9434-4729-9f14-a4a4c7d5e5db,2025-06-30 16:00:00,2025-07-01 01:00:00,dhl,4,A,
2025-06-30 12:00:00,702ba2e7-be56-4082-9316-aac1782f405a,2025-06-30 16:00:00,2025-07-01 12:00:00,dhl,3,B,
2025-06-29 20:00:00,4728c616-38fb-48a5-a312-034eb602c645,2025-06-30 16:00:00,2025-06-30 22:00:00,ups,1,C,
2025-06-30 12:00:00,331f5716-5758-462b-b2fd-a389bbaed2b8,2025-06-30 16:00:00,2025-07-01 03:00:00,fedex,2,A,
2025-06-30 09:00:00,cb246346-a621-425b-9b18-1b95b7eaad31,2025-07-01 08:00:00,2025-07-01 23:00:00,ups,4,C,
2025-07-01 02:00:00,552501ab-74a0-44d7-b4d6-a872f5291e35,2025-07-01 09:00:00,2025-07-02 06:00:00,ups,1,C,
2025-07-01 05:00:00,cc3488d0-b6e4-4f3f-b60b-f37f9a1cec85,2025-07-01 09:00:00,2025-07-02 03:00:00,ups,3,C,
2025-07-01 05:00:00,30371ca7-dbb3-4e2d-a5f3-0bd1df192d93,2025-07-01 09:00:00,2025-07-02 05:00:00,dhl,2,B,missing items
2025-07-01 02:00:00,28b170cd-f492-409c-b29c-9cef2d61ad2d,2025-07-01 09:00:00,2025-07-02 04:00:00,ups,5,B,
2025-07-01 06:00:00,256707c5-6ae6-4ebd-b165-7cf30d3c5c44,2025-07-01 10:00:00,2025-07-02 02:00:00,ups,3,B,poorly packed
2025-06-30 13:00:00,2d3a958d-04c5-45a6-bb86-0514c6a79f47,2025-07-01 10:00:00,2025-07-02 05:00:00,ups,5,A,
2025-06-30 21:00:00,d3224711-3629-401a-b0c5-8f5a2c337918,2025-07-01 10:00:00,2025-07-02 04:00:00,ups,5,B,
2025-07-01 01:00:00,e2767419-439f-4d20-94ef-0010ae05dacc,2025-07-01 11:00:00,2025-07-01 19:00:00,dhl,2,A,
2025-07-01 01:00:00,c95b49fc-8d6e-48f4-aa68-82d44d3d9283,2025-07-01 12:00:00,2025-07-01 20:00:00,fedex,2,A,
2025-07-01 02:00:00,a4f6ec45-baf3-4aea-ac8c-5e1ddc522e0b,2025-07-01 12:00:00,2025-07-02 11:00:00,usps,5,C,
2025-07-01 03:00:00,a0199a48-666c-4268-8e3b-7f7d76baedaa,2025-07-01 12:00:00,2025-07-02 09:00:00,ups,3,A,missing items
2025-07-01 08:00:00,67e46013-cb7d-4e07-9179-49ca11d0dcf1,2025-07-01 12:00:00,2025-07-02 03:00:00,dhl,4,A,
2025-07-01 09:00:00,912700a2-cc7f-4981-8cc8-9c834f9607b5,2025-07-01 12:00:00,2025-07-01 20:00:00,fedex,5,C,poorly packed
2025-06-30 22:00:00,c47053e9-a358-4ff6-b071-f5bb8a5a26e0,2025-07-01 13:00:00,2025-07-02 02:00:00,usps,5,A,
2025-07-01 00:00:00,108598b8-bc6b-43f6-9511-01fe1e07db95,2025-07-01 13:00:00,2025-07-01 21:00:00,usps,3,A,
2025-07-01 05:00:00,211e0805-d648-4daa-b48a-b35e4678b4e1,2025-07-01 13:00:00,2025-07-02 02:00:00,dhl,5,B,
2025-06-30 18:00:00,9e7c9e9a-4c8c-4dfe-b670-8b8241eb80b3,2025-07-01 13:00:00,2025-07-02 08:00:00,dhl,5,A,
2025-07-01 03:00:00,92434a1c-b7d6-40ff-8b0c-7d1e6bc41783,2025-07-01 13:00:00,2025-07-02 09:00:00,usps,3,C,
2025-07-01 03:00:00,bc1dd9a7-66bb-463b-a890-69ac1a82d9e5,2025-07-01 13:00:00,2025-07-02 09:00:00,usps,2,B,
2025-06-30 22:00:00,c277573f-b0bf-4ce3-8a92-c93a5084fbe0,2025-07-01 14:00:00,2025-07-02 12:00:00,fedex,5,B,
2025-07-01 02:00:00,c9d38fdf-5866-47ac-9ec2-112a4ef41f75,2025-07-01 14:00:00,2025-07-02 01:00:00,usps,2,B,
2025-06-30 21:00:00,2463a8ee-85d5-49d9-92aa-70f4a8fff252,2025-07-01 14:00:00,2025-07-02 09:00:00,usps,2,A,
2025-07-01 04:00:00,bc0b642b-8e81-406d-92a3-0c05ee7ec189,2025-07-01 15:00:00,2025-07-01 21:00:00,dhl,3,C,poorly packed
2025-07-01 02:00:00,a940be60-2ed1-42a6-b79e-8cff437d42ab,2025-07-01 15:00:00,2025-07-02 08:00:00,usps,2,B,
2025-06-30 20:00:00,aa979975-06d5-40b5-bd9b-baf51010002a,2025-07-01 15:00:00,2025-07-02 05:00:00,fedex,4,B,
2025-07-01 02:00:00,a0534ffd-6396-4845-8869-91904391c807,2025-07-01 16:00:00,2025-07-01 22:00:00,usps,3,B,
2025-07-01 21:00:00,c67d2750-1b63-404e-911f-464a323d4db1,2025-07-02 08:00:00,2025-07-03 06:00:00,ups,4,A,
2025-07-02 06:00:00,6b60cbf5-ab5e-4f63-9517-21f1fc88ec81,2025-07-02 08:00:00,2025-07-03 07:00:00,dhl,1,B,
2025-07-01 17:00:00,0d60d4fa-4c26-4d39-b505-3cbe2c431b76,2025-07-02 08:00:00,2025-07-03 06:00:00,usps,3,A,
2025-07-01 19:00:00,c50f9c5f-06f5-4c81-8bc1-acac7a14f341,2025-07-02 08:00:00,2025-07-03 01:00:00,usps,4,A,
2025-07-02 03:00:00,94426c5b-3e4e-4f32-be2a-e44514b42c07,2025-07-02 08:00:00,2025-07-02 19:00:00,dhl,5,A,
2025-07-02 05:00:00,6810be28-3efa-4278-b58d-2be0b4620f20,2025-07-02 09:00:00,2025-07-02 20:00:00,fedex,5,C,
2025-07-02 06:00:00,87056482-1e8e-4a15-9680-df4348764a0c,2025-07-02 09:00:00,2025-07-02 19:00:00,usps,1,B,
2025-07-01 21:00:00,e9b6eefe-62b4-4c93-8f58-a5bb4a13282c,2025-07-02 09:00:00,2025-07-03 08:00:00,ups,1,B,
2025-07-01 22:00:00,53782955-0122-4a73-9c7b-a9c115c950ed,2025-07-02 09:00:00,2025-07-03 00:00:00,ups,5,C,
2025-07-02 03:00:00,e72b9951-b5a7-454b-b164-1bffdf59aac4,2025-07-02 09:00:00,2025-07-02 23:00:00,fedex,4,B,
2025-07-01 19:00:00,1ff7676a-d90c-4793-8b44-1270b66bd635,2025-07-02 10:00:00,2025-07-03 09:00:00,ups,4,B,
2025-07-02 00:00:00,c1e8c516-9a1e-4dc1-880f-f2107c9bee39,2025-07-02 10:00:00,2025-07-02 22:00:00,fedex,5,B,
2025-07-01 16:00:00,eb004d4d-7c34-490b-b8a9-885a7fddd3f8,2025-07-02 10:00:00,2025-07-02 18:00:00,dhl,4,C,
2025-07-02 02:00:00,b7a06cf9-d0ab-4a7d-8518-24b68ac20d3c,2025-07-02 10:00:00,2025-07-03 07:00:00,dhl,2,B,
2025-07-01 13:00:00,de2f360e-c402-4c0e-a1c6-1da48979c3b4,2025-07-02 10:00:00,2025-07-03 08:00:00,fedex,2,B,
2025-07-02 00:00:00,2335a5ab-7966-492d-8ada-66fa429c8879,2025-07-02 10:00:00,2025-07-03 00:00:00,ups,5,A,
2025-07-01 12:00:00,4ef083fc-19fb-4c14-8df0-e9c6839495b9,2025-07-02 10:00:00,2025-07-02 18:00:00,fedex,4,A,
2025-07-01 18:00:00,faaadb7c-c6ea-405e-b227-dd1afeefb573,2025-07-02 10:00:00,2025-07-02 21:00:00,usps,4,B,
2025-07-02 04:00:00,b1d5be6d-139b-4d66-9bac-e2ed97a8bdb2,2025-07-02 11:00:00,2025-07-02 19:00:00,usps,1,A,
2025-07-01 18:00:00,a5354b1c-695c-415c-9e30-8adc9432e1b1,2025-07-02 11:00:00,2025-07-03 07:00:00,fedex,1,C,
2025-07-02 02:00:00,9c51ed89-50fb-4f4d-9755-bbe18e0937a2,2025-07-02 11:00:00,2025-07-03 03:00:00,ups,5,C,
2025-07-01 21:00:00,e6d501ee-f86a-40da-b0f8-c8bc90449297,2025-07-02 11:00:00,2025-07-02 20:00:00,usps,2,A,
2025-07-01 23:00:00,658b5251-1e4c-417d-9770-bed803277eec,2025-07-02 12:00:00,2025-07-03 03:00:00,ups,1,A,
2025-07-02 00:00:00,58dd7104-ab95-421d-9816-ed288627cc12,2025-07-02 12:00:00,2025-07-03 04:00:00,dhl,3,B,
2025-07-02 07:00:00,9a584368-c54b-4f41-8f27-c1e3c1f5dd02,2025-07-02 12:00:00,2025-07-02 22:00:00,usps,1,C,
2025-07-01 13:00:00,edc5c866-95eb-478b-b953-df7d37c0b625,2025-07-02 12:00:00,2025-07-02 21:00:00,fedex,4,C,
2025-07-02 02:00:00,96dd502b-c0f5-42ff-a812-a2e56702a11b,2025-07-02 12:00:00,2025-07-03 06:00:00,usps,5,C,
2025-07-01 13:00:00,731fe148-4d4c-4911-932c-d93e87aff5e2,2025-07-02 12:00:00,2025-07-03 09:00:00,usps,1,B,
2025-07-02 01:00:00,4a5cdb53-e44e-4a75-9b76-d235bda6bf26,2025-07-02 12:00:00,2025-07-03 08:00:00,dhl,4,A,
2025-07-01 13:00:00,19d73f06-ffc1-465c-8792-e2da4b7de0e0,2025-07-02 12:00:00,2025-07-03 06:00:00,ups,1,A,
2025-07-01 21:00:00,a55410cd-f359-4f23-9a61-f969c8b3863d,2025-07-02 12:00:00,2025-07-02 20:00:00,fedex,1,A,
2025-07-02 00:00:00,032af458-ffc9-4f6b-ad23-a4cdecaf2c7b,2025-07-02 12:00:00,2025-07-03 03:00:00,dhl,1,A,
2025-07-02 00:00:00,8029230f-204b-4773-959e-2a91c3027918,2025-07-02 12:00:00,2025-07-03 03:00:00,ups,3,A,
2025-07-01 14:00:00,708539f0-45b3-4b3d-b5fa-8637ca24438f,2025-07-02 13:00:00,2025-07-03 01:00:00,fedex,3,B,
2025-07-02 08:00:00,35ae3ab8-245c-42a4-aa1e-5b6ff9a656cf,2025-07-02 13:00:00,2025-07-03 09:00:00,ups,3,A,
2025-07-02 07:00:00,949adc30-9d95-4890-8ee7-76b10a60fd8b,2025-07-02 13:00:00,2025-07-02 21:00:00,fedex,4,B,
2025-07-02 12:00:00,c6cfbbf8-cf01-482a-915a-95faaca63ca0,2025-07-02 13:00:00,2025-07-02 22:00:00,dhl,5,A,
2025-07-01 15:00:00,404b88f5-9669-49bc-8ad8-a3970845347e,2025-07-02 13:00:00,2025-07-03 10:00:00,ups,5,A,
2025-07-02 09:00:00,c19b59bc-0d75-4934-899b-cffec2bdb6b9,2025-07-02 14:00:00,2025-07-03 03:00:00,fedex,2,B,
2025-07-02 10:00:00,99645b1d-449d-4f84-8013-b6f976f04ec7,2025-07-02 14:00:00,2025-07-03 08:00:00,fedex,3,C,
2025-07-02 13:00:00,148ef987-2bd6-4b1c-bd8b-676ab161278a,2025-07-02 15:00:00,2025-07-03 10:00:00,usps,5,C,
2025-07-01 18:00:00,43449068-9424-4c32-98e8-6422ab602fdb,2025-07-02 15:00:00,2025-07-03 05:00:00,ups,3,A,
2025-07-02 05:00:00,e1f987aa-917f-4a0f-8dcd-9d0a479fd08e,2025-07-02 16:00:00,2025-07-03 11:00:00,usps,3,B,
2025-07-02 09:00:00,3cfbcbce-ad7b-47ee-b568-4d87a9770dda,2025-07-02 16:00:00,2025-07-03 08:00:00,usps,3,C,
2025-07-01 22:00:00,999167c6-d4d3-4dc9-9e9f-db45fc0e5a27,2025-07-02 16:00:00,2025-07-02 22:00:00,ups,5,C,
2025-07-02 06:00:00,fc464881-1126-49a5-b19a-55fee5036e53,2025-07-02 16:00:00,2025-07-03 03:00:00,fedex,3,A,
2025-07-02 03:00:00,235af9c7-3bde-488d-8c8d-0611aa573e15,2025-07-02 16:00:00,2025-07-03 10:00:00,ups,1,C,
2025-07-02 00:00:00,877b069a-ab8a-49a5-91b2-67293d95173d,2025-07-02 16:00:00,2025-07-03 08:00:00,fedex,3,A,
2025-07-03 07:00:00,665d9d05-33d0-445f-8b94-2f9f15c47e25,2025-07-03 08:00:00,2025-07-04 05:00:00,usps,2,C,
2025-07-02 15:00:00,9bffaeb8-ead6-4b1b-bb2a-e00255e40c76,2025-07-03 08:00:00,2025-07-03 21:00:00,ups,4,C,
2025-07-02 22:00:00,b0b82c87-bf25-4065-98e7-6d1457ab161d,2025-07-03 08:00:00,2025-07-03 20:00:00,dhl,5,C,
2025-07-03 05:00:00,82309f17-6a57-4330-9a95-450bc5d3c830,2025-07-03 08:00:00,2025-07-04 03:00:00,dhl,2,C,
2025-07-03 01:00:00,b54f26ee-a4bb-4b95-91d9-78630aa3e826,2025-07-03 08:00:00,2025-07-03 15:00:00,ups,3,A,
2025-07-02 15:00:00,0f12e660-38a9-49b4-b49e-a0f11cb0ada8,2025-07-03 09:00:00,2025-07-04 02:00:00,fedex,3,C,
2025-07-02 16:00:00,7280b5f4-1726-4434-81c1-8d28eb7cd574,2025-07-03 09:00:00,2025-07-03 22:00:00,usps,5,C,
2025-07-02 19:00:00,3722250d-6ffb-4d62-9e7f-70cdecbcc304,2025-07-03 09:00:00,2025-07-04 02:00:00,dhl,2,C,
2025-07-03 05:00:00,36af4909-3dd1-4042-93e5-afda4d2c2a26,2025-07-03 09:00:00,2025-07-03 21:00:00,dhl,5,B,
2025-07-03 00:00:00,2498d05d-eb9f-4e31-a1e2-95823c73e483,2025-07-03 09:00:00,2025-07-04 04:00:00,usps,4,B,
2025-07-02 19:00:00,83c9cee1-a5a9-4673-af73-84620e151e59,2025-07-03 09:00:00,2025-07-04 02:00:00,dhl,5,B,
2025-07-02 18:00:00,f136d1cd-f3fa-40a1-a750-2166b8f196fd,2025-07-03 10:00:00,2025-07-03 23:00:00,ups,2,A,
2025-07-02 12:00:00,2b19a5a6-5f88-4847-a676-8221b4d10886,2025-07-03 10:00:00,2025-07-04 02:00:00,dhl,3,A,
2025-07-02 13:00:00,e66a91cc-ed11-4a85-a66c-e2ecaa5c22ed,2025-07-03 10:00:00,2025-07-03 19:00:00,ups,5,A,
2025-07-03 02:00:00,3707101a-8ec1-45c9-bc37-fc5330a12a9d,2025-07-03 11:00:00,2025-07-04 02:00:00,usps,1,B,
2025-07-02 15:00:00,fe89db7c-0d7d-4e2a-b9fe-da8de8ed1c2d,2025-07-03 11:00:00,2025-07-04 07:00:00,fedex,3,B,
2025-07-02 13:00:00,9d126a59-d68d-493b-a561-c19b7d79c76b,2025-07-03 11:00:00,2025-07-04 10:00:00,fedex,2,C,
2025-07-03 02:00:00,3122d440-c393-4aff-b586-100c3802c4b4,2025-07-03 11:00:00,2025-07-04 00:00:00,dhl,2,C,
2025-07-02 13:00:00,2e6929a2-476d-4c2a-a7a4-e797906be918,2025-07-03 11:00:00,2025-07-03 18:00:00,ups,3,A,
2025-07-03 08:00:00,9931020d-c845-4de9-8618-c2ad91923945,2025-07-03 12:00:00,2025-07-03 21:00:00,ups,5,A,
2025-07-03 11:00:00,2c8a46f1-7c7c-4c0e-b82a-b235f4254152,2025-07-03 12:00:00,2025-07-03 21:00:00,dhl,3,B,
2025-07-02 22:00:00,3bfccfc1-567c-4ed4-9e5a-063cd69be236,2025-07-03 12:00:00,2025-07-03 18:00:00,fedex,5,C,
2025-07-02 21:00:00,569e5f38-f099-4d14-9386-c700784ffa1e,2025-07-03 13:00:00,2025-07-03 21:00:00,dhl,2,B,
2025-07-02 15:00:00,95aa50df-5059-4ba1-98d5-41a4ca24b4f2,2025-07-03 13:00:00,2025-07-04 09:00:00,dhl,5,B,
2025-07-03 04:00:00,58e77cab-274a-46f9-8c21-4078dfbfba66,2025-07-03 14:00:00,2025-07-04 01:00:00,ups,2,C,
2025-07-02 21:00:00,a0cd546d-afac-4978-9d10-a2c4a7c3d9d1,2025-07-03 14:00:00,2025-07-04 06:00:00,fedex,3,A,
2025-07-02 19:00:00,c75094ed-732b-4b37-b3e0-b3d14e6a3b6b,2025-07-03 14:00:00,2025-07-04 09:00:00,usps,1,B,
2025-07-03 08:00:00,851563ff-1dbb-4255-81cc-70aa4fe02e05,2025-07-03 14:00:00,2025-07-04 07:00:00,ups,3,A,
2025-07-03 06:00:00,8c3c5979-bf1e-4e4f-a485-30f0e1a2c413,2025-07-03 15:00:00,2025-07-04 12:00:00,ups,2,A,
2025-07-03 07:00:00,161211ca-6696-425b-8dfd-50cd6147d121,2025-07-03 15:00:00,2025-07-03 23:00:00,ups,5,C,
2025-07-03 06:00:00,caab1aad-d3b9-4be1-a9ec-c1eaaa4de790,2025-07-03 15:00:00,2025-07-04 00:00:00,dhl,4,A,
2025-07-03 12:00:00,09ffe66c-a494-4c97-b16a-49ebc7e411d1,2025-07-03 15:00:00,2025-07-03 22:00:00,fedex,3,B,
2025-07-03 01:00:00,8e35b4c2-7030-48eb-9af5-553e22c3decc,2025-07-03 15:00:00,2025-07-04 12:00:00,fedex,2,A,
2025-07-02 16:00:00,5272c3c0-566f-4513-9b69-c8cc9f758990,2025-07-03 15:00:00,2025-07-03 22:00:00,fedex,2,C,
2025-07-02 21:00:00,d277cd42-c797-41c2-9794-26372f3d3f1c,2025-07-03 16:00:00,2025-07-04 06:00:00,ups,4,A,
2025-07-02 19:00:00,607070c5-fcb7-4aa6-8981-1736bd4cdc1d,2025-07-03 16:00:00,2025-07-04 03:00:00,fedex,5,A,
2025-07-03 10:00:00,38055bd9-292e-464d-a66a-d4407b7bd838,2025-07-03 16:00:00,2025-07-04 04:00:00,dhl,4,A,
2025-07-03 14:00:00,f0d3cce3-f32d-43c7-885b-aef57865ddbd,2025-07-03 16:00:00,2025-07-04 13:00:00,ups,5,C,
2025-07-03 14:00:00,2ebdc3b5-fb5c-47d9-a743-2e3e9ba45fe1,2025-07-03 16:00:00,2025-07-04 03:00:00,usps,5,C,
2025-07-04 05:00:00,15f5e095-418d-4159-adb0-2c946d003e79,2025-07-04 08:00:00,2025-07-04 18:00:00,fedex,3,C,
2025-07-04 01:00:00,7137bb03-3c58-4218-a193-d7b73595157d,2025-07-04 08:00:00,2025-07-04 22:00:00,ups,1,A,
2025-07-04 06:00:00,41c17533-93e5-4a50-814a-3919e4f57c2a,2025-07-04 08:00:00,2025-07-04 20:00:00,dhl,1,B,
2025-07-03 22:00:00,dd405992-7416-41f2-8396-e07c3bab6cc9,2025-07-04 08:00:00,2025-07-05 07:00:00,fedex,4,B,
2025-07-03 23:00:00,98b1c856-2820-46ba-8e5a-afd48a09155f,2025-07-04 08:00:00,2025-07-05 03:00:00,fedex,3,B,
2025-07-04 07:00:00,70572e84-7740-4c74-aff0-ffaf2e1089bb,2025-07-04 08:00:00,2025-07-05 01:00:00,fedex,1,C,
2025-07-03 15:00:00,18e1d050-e977-4cda-b5f8-89f608bffc5c,2025-07-04 08:00:00,2025-07-04 22:00:00,usps,2,C,
2025-07-03 14:00:00,afab49d6-1466-4c25-ae7a-3ba27a3fffe6,2025-07-04 08:00:00,2025-07-04 16:00:00,dhl,4,C,
2025-07-03 19:00:00,5fd764dc-9bed-4b0c-acfe-c193ecc825c9,2025-07-04 09:00:00,2025-07-05 08:00:00,dhl,2,B,
2025-07-04 00:00:00,4ebb80cb-f387-407d-9c03-997dcb13b234,2025-07-04 09:00:00,2025-07-05 03:00:00,fedex,4,A,
2025-07-03 13:00:00,66eaa0e7-67c6-48c5-b1ce-049e5fabb195,2025-07-04 09:00:00,2025-07-05 06:00:00,usps,2,C,
2025-07-04 07:00:00,310fd2a1-a136-4a07-be9d-f747c96c7643,2025-07-04 10:00:00,2025-07-05 05:00:00,dhl,5,C,
2025-07-03 15:00:00,9d098411-807a-4c99-b9f9-4652334318a5,2025-07-04 11:00:00,2025-07-04 17:00:00,fedex,1,A,
2025-07-03 16:00:00,c0a18a4f-8e8b-4bf3-8fc1-5eb8a08b61a2,2025-07-04 11:00:00,2025-07-05 03:00:00,usps,5,A,
2025-07-03 14:00:00,3cc05b98-365c-4b32-8763-389fec6d85bc,2025-07-04 11:00:00,2025-07-05 00:00:00,dhl,4,C,
2025-07-04 05:00:00,59221cf7-5192-453b-942a-fc8efaa25f80,2025-07-04 11:00:00,2025-07-05 03:00:00,dhl,2,A,
2025-07-03 20:00:00,5350b2c3-4e5a-4fb3-87c4-af0dc1dc18b3,2025-07-04 11:00:00,2025-07-04 19:00:00,fedex,5,C,
2025-07-03 21:00:00,23356ca0-4660-41b4-aa01-b12ea5188f3e,2025-07-04 11:00:00,2025-07-05 04:00:00,ups,4,A,
2025-07-04 02:00:00,41ff0e21-b230-46d7-a733-3fa5df3c2fdd,2025-07-04 11:00:00,2025-07-04 21:00:00,fedex,4,B,
2025-07-04 03:00:00,0f9eac60-9933-4129-843e-2aafd22366e4,2025-07-04 12:00:00,2025-07-04 20:00:00,fedex,4,A,
2025-07-04 03:00:00,79b1a56e-df9e-4148-a0ef-a9e520e7255c,2025-07-04 12:00:00,2025-07-04 18:00:00,dhl,4,A,
2025-07-03 22:00:00,a6942878-ca98-4bd9-b0b3-f4008e1be709,2025-07-04 12:00:00,2025-07-04 19:00:00,ups,3,B,missing items
2025-07-04 03:00:00,ffc99fab-8d46-4527-b4dd-6fc6515c154b,2025-07-04 12:00:00,2025-07-05 05:00:00,usps,2,C,
2025-07-03 22:00:00,3cecf1e0-5f06-401f-a012-9510f1ebde1f,2025-07-04 13:00:00,2025-07-05 07:00:00,fedex,5,B,
2025-07-04 11:00:00,7aed6823-5a5a-42dc-b36d-c03561f02677,2025-07-04 13:00:00,2025-07-04 20:00:00,usps,3,A,
2025-07-04 05:00:00,22d849db-1c98-4182-a9fb-6474777ed505,2025-07-04 13:00:00,2025-07-05 00:00:00,ups,4,C,
2025-07-03 17:00:00,47c911f5-6617-489c-a8b7-fb66487836fc,2025-07-04 13:00:00,2025-07-05 00:00:00,dhl,3,A,
2025-07-04 09:00:00,31b06a23-136b-48bc-b6db-4ffa507ee47c,2025-07-04 13:00:00,2025-07-04 21:00:00,usps,2,A,
2025-07-04 09:00:00,647ae973-a907-471f-bbbd-56cc02048c74,2025-07-04 14:00:00,2025-07-04 22:00:00,fedex,2,C,
2025-07-04 12:00:00,aec89706-9908-404d-81f7-94543d461112,2025-07-04 14:00:00,2025-07-05 07:00:00,usps,3,C,
2025-07-04 12:00:00,19739d96-8c8f-4e0c-8c6b-1feb8cc3f47b,2025-07-04 15:00:00,2025-07-04 21:00:00,fedex,5,A,
2025-07-04 06:00:00,b176907d-6455-4db8-9e95-59b1ddc430b7,2025-07-04 15:00:00,2025-07-05 10:00:00,dhl,2,B,poorly packed
2025-07-04 04:00:00,969cddf4-1cd4-4034-8a94-dd9264695295,2025-07-04 15:00:00,2025-07-05 10:00:00,usps,5,A,poorly packed
2025-07-03 21:00:00,80a1c974-cfe8-4d57-9cff-921e5646a93f,2025-07-04 15:00:00,2025-07-05 09:00:00,fedex,2,B,poorly packed
2025-07-04 03:00:00,acec5af1-1ccb-4ffd-a435-7c1a450d4e2c,2025-07-04 15:00:00,2025-07-05 02:00:00,usps,2,A,wrong items
2025-07-03 20:00:00,3153c638-8269-408e-bf4f-8ca02028ac66,2025-07-04 15:00:00,2025-07-05 06:00:00,dhl,2,B,
2025-07-04 13:00:00,5d4bcc9b-6762-4869-bb1c-4fd5a5842b87,2025-07-04 15:00:00,2025-07-05 12:00:00,fedex,2,B,
2025-07-04 05:00:00,bee8b2d7-487c-4af7-8adf-568a6251ba22,2025-07-04 15:00:00,2025-07-05 10:00:00,usps,2,A,
2025-07-04 04:00:00,05d4d897-e0cc-4783-b0fb-bd2037a31d19,2025-07-04 16:00:00,2025-07-05 08:00:00,fedex,5,A,
2025-07-04 03:00:00,450ac516-4616-4166-a6f9-2d2f78842710,2025-07-04 16:00:00,2025-07-05 09:00:00,ups,1,A,poorly packed
2025-07-04 08:00:00,51029664-01f4-4d3d-8bc0-e3f3b208b354,2025-07-04 16:00:00,2025-07-05 03:00:00,dhl,4,A,wrong items
2025-07-04 13:00:00,72505798-ea97-4ac7-8a4c-0f3c3959a55f,2025-07-04 16:00:00,2025-07-05 04:00:00,ups,3,A,poorly packed
2025-07-04 22:00:00,69595079-466b-4252-9688-39274f207d81,2025-07-05 08:00:00,2025-07-05 19:00:00,usps,4,A,
2025-07-05 00:00:00,7de4cf4c-7ce1-40fe-be2d-5b4eaef17f36,2025-07-05 08:00:00,2025-07-05 15:00:00,dhl,3,A,
2025-07-05 00:00:00,2124e502-e37e-4da4-94b2-0715dcc3e739,2025-07-05 08:00:00,2025-07-06 01:00:00,fedex,5,B,
2025-07-04 09:00:00,88fa0441-2079-45fd-99b4-938d90992145,2025-07-05 08:00:00,2025-07-06 04:00:00,dhl,3,C,
2025-07-04 23:00:00,573ebfe9-2c8d-4d34-b975-43688d3d87f1,2025-07-05 08:00:00,2025-07-05 18:00:00,fedex,1,C,
2025-07-04 10:00:00,958d7387-1d35-44b9-8f5e-2c921a226620,2025-07-05 08:00:00,2025-07-06 02:00:00,ups,5,C,
2025-07-05 00:00:00,bf3fa257-e637-4606-a3ac-ad2dc2e6a42f,2025-07-05 08:00:00,2025-07-05 17:00:00,ups,2,A,
2025-07-04 16:00:00,e0d8780b-ce1d-4b08-abab-60ed9b3f6212,2025-07-05 08:00:00,2025-07-06 04:00:00,usps,1,B,
2025-07-04 19:00:00,2c1c6b99-1e92-403f-bc3a-5cb913d7b2a4,2025-07-05 09:00:00,2025-07-05 23:00:00,dhl,4,C,
2025-07-05 08:00:00,c52a8e59-25d6-4dbb-baca-b3e57bc34073,2025-07-05 09:00:00,2025-07-06 06:00:00,dhl,3,C,
2025-07-04 17:00:00,140d7d0b-ad90-456c-ada6-6211dc39b8a7,2025-07-05 09:00:00,2025-07-05 22:00:00,fedex,1,C,
2025-07-04 17:00:00,db238eb5-906a-4ade-a69e-d7098428381e,2025-07-05 10:00:00,2025-07-06 07:00:00,usps,3,A,
2025-07-05 08:00:00,e793f617-1b34-4f04-9a19-a828d55234fe,2025-07-05 10:00:00,2025-07-06 03:00:00,ups,3,A,
2025-07-04 11:00:00,d818bed8-c7b2-49a6-aa67-5a32eb3f4ddb,2025-07-05 10:00:00,2025-07-06 01:00:00,ups,4,A,
2025-07-04 20:00:00,1d1d1d64-117e-4176-a311-a24768678ee6,2025-07-05 10:00:00,2025-07-06 05:00:00,ups,3,B,
2025-07-04 23:00:00,c2bedb62-aa86-49c5-be7b-c8f2992005cc,2025-07-05 11:00:00,2025-07-06 06:00:00,fedex,4,B,
2025-07-04 12:00:00,4f564811-8d99-47f9-bf06-703fa7f2ef2c,2025-07-05 11:00:00,2025-07-05 18:00:00,ups,4,B,
2025-07-05 06:00:00,7aaa903a-9f41-4b8b-a940-8426832ed9d9,2025-07-05 11:00:00,2025-07-05 23:00:00,fedex,2,B,wrong items
2025-07-04 12:00:00,d8020187-0e46-4134-b809-9c0dd2d22955,2025-07-05 11:00:00,2025-07-06 07:00:00,usps,4,A,
2025-07-04 18:00:00,0c79b738-f7f9-4eb0-894d-cf6f8e5a66fc,2025-07-05 12:00:00,2025-07-05 18:00:00,usps,1,B,missing items
2025-07-04 16:00:00,6d03afec-d4c7-4805-98a6-b987b460043b,2025-07-05 12:00:00,2025-07-06 05:00:00,dhl,2,A,wrong items
2025-07-05 04:00:00,38e911a8-9ab6-45c8-a6ed-4279c9150dbd,2025-07-05 12:00:00,2025-07-06 10:00:00,usps,5,B,poorly packed
2025-07-05 08:00:00,2c7826c1-ea46-4055-96d0-50957b809df9,2025-07-05 12:00:00,2025-07-05 23:00:00,usps,5,C,
2025-07-05 07:00:00,0dbc64e2-a128-4241-a10e-fabc471b1f3b,2025-07-05 12:00:00,2025-07-06 02:00:00,dhl,5,C,poorly packed
2025-07-05 00:00:00,939b1920-c18e-4d42-ad10-f60b52808e2d,2025-07-05 12:00:00,2025-07-06 09:00:00,dhl,3,B,
